filename	number	size	clade
multibd_skygrid_1	185	1	G
multibd_skygrid_1	186	2	G
multibd_skygrid_1	187	1	G
multibd_skygrid_1	188	1	G
multibd_skygrid_1	189	3	G
multibd_skygrid_1	190	1	G
multibd_skygrid_1	191	1	G
multibd_skygrid_1	192	1	G
multibd_skygrid_1	193	1	G
multibd_skygrid_1	194	1	G
multibd_skygrid_1	1	4	G
multibd_skygrid_1	2	1	D
multibd_skygrid_1	3	1	D
multibd_skygrid_1	4	7	D
multibd_skygrid_1	5	1	D
multibd_skygrid_1	6	562	D
multibd_skygrid_1	7	1	D
multibd_skygrid_1	8	1	D
multibd_skygrid_1	9	1	D
multibd_skygrid_1	10	1	D
multibd_skygrid_1	11	1	D
multibd_skygrid_1	12	1	D
multibd_skygrid_1	13	1	D
multibd_skygrid_1	14	1	D
multibd_skygrid_1	15	1	D
multibd_skygrid_1	16	1	D
multibd_skygrid_1	17	1	D
multibd_skygrid_1	18	1	D
multibd_skygrid_1	19	2	D
multibd_skygrid_1	20	4	D
multibd_skygrid_1	21	1	D
multibd_skygrid_1	22	2	D
multibd_skygrid_1	23	1	D
multibd_skygrid_1	24	3	D
multibd_skygrid_1	25	1	D
multibd_skygrid_1	26	1	G
multibd_skygrid_1	27	1	G
multibd_skygrid_1	28	1	G
multibd_skygrid_1	29	3	G
multibd_skygrid_1	30	1	G
multibd_skygrid_1	31	1	G
multibd_skygrid_1	32	3	G
multibd_skygrid_1	33	1	G
multibd_skygrid_1	34	1	G
multibd_skygrid_1	35	1	G
multibd_skygrid_1	36	1	G
multibd_skygrid_1	37	1	G
multibd_skygrid_1	38	1	G
multibd_skygrid_1	39	1	G
multibd_skygrid_1	40	1	G
multibd_skygrid_1	41	1	G
multibd_skygrid_1	42	1	G
multibd_skygrid_1	43	1	G
multibd_skygrid_1	44	1	G
multibd_skygrid_1	45	2	G
multibd_skygrid_1	46	1	G
multibd_skygrid_1	47	1	G
multibd_skygrid_1	48	1	G
multibd_skygrid_1	49	3	G
multibd_skygrid_1	50	4	G
multibd_skygrid_1	51	1	G
multibd_skygrid_1	52	1	G
multibd_skygrid_1	53	1	G
multibd_skygrid_1	54	1	G
multibd_skygrid_1	55	9	G
multibd_skygrid_1	56	1	G
multibd_skygrid_1	57	8	G
multibd_skygrid_1	58	34	G
multibd_skygrid_1	59	1	G
multibd_skygrid_1	60	1	G
multibd_skygrid_1	61	1	G
multibd_skygrid_1	62	1	G
multibd_skygrid_1	63	1	G
multibd_skygrid_1	64	1	G
multibd_skygrid_1	65	1	G
multibd_skygrid_1	66	1	G
multibd_skygrid_1	67	1	G
multibd_skygrid_1	68	5	G
multibd_skygrid_1	69	1	G
multibd_skygrid_1	70	1	G
multibd_skygrid_1	71	1	G
multibd_skygrid_1	72	467	G
multibd_skygrid_1	73	1	G
multibd_skygrid_1	74	2	G
multibd_skygrid_1	75	1	G
multibd_skygrid_1	76	2	G
multibd_skygrid_1	77	1	G
multibd_skygrid_1	78	2	G
multibd_skygrid_1	79	1	G
multibd_skygrid_1	80	1	G
multibd_skygrid_1	81	2	G
multibd_skygrid_1	82	4	G
multibd_skygrid_1	83	1	G
multibd_skygrid_1	84	1	G
multibd_skygrid_1	85	1	G
multibd_skygrid_1	86	1	G
multibd_skygrid_1	87	1	G
multibd_skygrid_1	88	1	G
multibd_skygrid_1	89	1	G
multibd_skygrid_1	90	1	G
multibd_skygrid_1	91	1	G
multibd_skygrid_1	92	1	G
multibd_skygrid_1	93	1	G
multibd_skygrid_1	94	1	G
multibd_skygrid_1	95	1	G
multibd_skygrid_1	96	1	G
multibd_skygrid_1	97	1	G
multibd_skygrid_1	98	1	G
multibd_skygrid_1	99	1	G
multibd_skygrid_1	100	16	G
multibd_skygrid_1	101	2	G
multibd_skygrid_1	102	1	other
multibd_skygrid_1	103	5	G
multibd_skygrid_1	104	1	G
multibd_skygrid_1	105	1	G
multibd_skygrid_1	106	1	G
multibd_skygrid_1	107	1	G
multibd_skygrid_1	108	1	G
multibd_skygrid_1	109	14	G
multibd_skygrid_1	110	2	G
multibd_skygrid_1	111	5	G
multibd_skygrid_1	112	3	G
multibd_skygrid_1	113	62	G
multibd_skygrid_1	114	1	G
multibd_skygrid_1	115	1	G
multibd_skygrid_1	116	2	G
multibd_skygrid_1	117	1	G
multibd_skygrid_1	118	3	G
multibd_skygrid_1	119	1	G
multibd_skygrid_1	120	2	G
multibd_skygrid_1	121	1	other
multibd_skygrid_1	122	1	G
multibd_skygrid_1	123	4	G
multibd_skygrid_1	124	8	G
multibd_skygrid_1	125	1	G
multibd_skygrid_1	126	3	G
multibd_skygrid_1	127	4	G
multibd_skygrid_1	128	1	G
multibd_skygrid_1	129	1	G
multibd_skygrid_1	130	1	G
multibd_skygrid_1	131	1	G
multibd_skygrid_1	132	2	G
multibd_skygrid_1	133	2	G
multibd_skygrid_1	134	5	G
multibd_skygrid_1	135	4	G
multibd_skygrid_1	136	1	G
multibd_skygrid_1	137	3	G
multibd_skygrid_1	138	1	G
multibd_skygrid_1	139	1	G
multibd_skygrid_1	140	1	G
multibd_skygrid_1	141	1	G
multibd_skygrid_1	142	1	G
multibd_skygrid_1	143	2	G
multibd_skygrid_1	144	2	G
multibd_skygrid_1	145	2	G
multibd_skygrid_1	146	1	G
multibd_skygrid_1	147	2	G
multibd_skygrid_1	148	1	G
multibd_skygrid_1	149	1	G
multibd_skygrid_1	150	3	G
multibd_skygrid_1	151	1	G
multibd_skygrid_1	152	2	G
multibd_skygrid_1	153	3	G
multibd_skygrid_1	154	2	G
multibd_skygrid_1	155	12	G
multibd_skygrid_1	156	1	G
multibd_skygrid_1	157	1	G
multibd_skygrid_1	158	2	G
multibd_skygrid_1	159	1	G
multibd_skygrid_1	160	2	G
multibd_skygrid_1	161	2	G
multibd_skygrid_1	162	1	G
multibd_skygrid_1	163	2	G
multibd_skygrid_1	164	1	G
multibd_skygrid_1	165	1	G
multibd_skygrid_1	166	1	G
multibd_skygrid_1	167	1	G
multibd_skygrid_1	168	3	G
multibd_skygrid_1	169	2	G
multibd_skygrid_1	170	2	G
multibd_skygrid_1	171	1	G
multibd_skygrid_1	172	1	G
multibd_skygrid_1	173	1	G
multibd_skygrid_1	174	1	G
multibd_skygrid_1	175	4	G
multibd_skygrid_1	176	1	G
multibd_skygrid_1	177	1	G
multibd_skygrid_1	178	9	G
multibd_skygrid_1	179	21	G
multibd_skygrid_1	180	1	G
multibd_skygrid_1	181	1	G
multibd_skygrid_1	182	1	G
multibd_skygrid_1	183	1	G
multibd_skygrid_1	184	1	G
multibd_skygrid_1	185	1	G
multibd_skygrid_1	186	2	G
multibd_skygrid_1	187	1	G
multibd_skygrid_1	188	1	G
multibd_skygrid_1	189	3	G
multibd_skygrid_1	190	1	G
multibd_skygrid_1	191	1	G
multibd_skygrid_1	192	1	G
multibd_skygrid_1	193	1	G
multibd_skygrid_1	194	1	G
multicoal_skygrid_2	1	2	G
multicoal_skygrid_2	2	1	D
multicoal_skygrid_2	3	6	D
multicoal_skygrid_2	4	1	D
multicoal_skygrid_2	5	1	D
multicoal_skygrid_2	6	471	D
multicoal_skygrid_2	7	1	D
multicoal_skygrid_2	8	1	D
multicoal_skygrid_2	9	1	D
multicoal_skygrid_2	10	1	D
multicoal_skygrid_2	11	1	D
multicoal_skygrid_2	12	1	D
multicoal_skygrid_2	13	1	D
multicoal_skygrid_2	14	1	D
multicoal_skygrid_2	15	1	D
multicoal_skygrid_2	16	1	D
multicoal_skygrid_2	17	1	D
multicoal_skygrid_2	18	3	D
multicoal_skygrid_2	19	1	D
multicoal_skygrid_2	20	2	D
multicoal_skygrid_2	21	1	D
multicoal_skygrid_2	1	2	G
multicoal_skygrid_2	2	1	D
multicoal_skygrid_2	3	6	D
multicoal_skygrid_2	4	1	D
multicoal_skygrid_2	5	1	D
multicoal_skygrid_2	6	471	D
multicoal_skygrid_2	7	1	D
multicoal_skygrid_2	8	1	D
multicoal_skygrid_2	9	1	D
multicoal_skygrid_2	10	1	D
multicoal_skygrid_2	11	1	D
multicoal_skygrid_2	12	1	D
multicoal_skygrid_2	13	1	D
multicoal_skygrid_2	14	1	D
multicoal_skygrid_2	15	1	D
multicoal_skygrid_2	16	1	D
multicoal_skygrid_2	17	1	D
multicoal_skygrid_2	18	3	D
multicoal_skygrid_2	19	1	D
multicoal_skygrid_2	20	2	D
multicoal_skygrid_2	21	1	D
multicoal_skygrid_2	1	2	G
multicoal_skygrid_2	2	1	D
multicoal_skygrid_2	3	6	D
multicoal_skygrid_2	4	1	D
multicoal_skygrid_2	5	1	D
multicoal_skygrid_2	6	471	D
multicoal_skygrid_2	7	1	D
multicoal_skygrid_2	8	1	D
multicoal_skygrid_2	9	1	D
multicoal_skygrid_2	10	1	D
multicoal_skygrid_2	11	1	D
multicoal_skygrid_2	12	1	D
multicoal_skygrid_2	13	1	D
multicoal_skygrid_2	14	1	D
multicoal_skygrid_2	15	1	D
multicoal_skygrid_2	16	1	D
multicoal_skygrid_2	17	1	D
multicoal_skygrid_2	18	3	D
multicoal_skygrid_2	19	1	D
multicoal_skygrid_2	20	2	D
multicoal_skygrid_2	21	1	D
multicoal_skygrowth_2	1	2	G
multicoal_skygrowth_2	2	1	D
multicoal_skygrowth_2	3	6	D
multicoal_skygrowth_2	4	1	D
multicoal_skygrowth_2	5	1	D
multicoal_skygrowth_2	6	471	D
multicoal_skygrowth_2	7	1	D
multicoal_skygrowth_2	8	1	D
multicoal_skygrowth_2	9	1	D
multicoal_skygrowth_2	10	1	D
multicoal_skygrowth_2	11	1	D
multicoal_skygrowth_2	12	1	D
multicoal_skygrowth_2	13	1	D
multicoal_skygrowth_2	14	1	D
multicoal_skygrowth_2	15	1	D
multicoal_skygrowth_2	16	1	D
multicoal_skygrowth_2	17	1	D
multicoal_skygrowth_2	18	3	D
multicoal_skygrowth_2	19	1	D
multicoal_skygrowth_2	20	2	D
multicoal_skygrowth_2	21	1	D
multicoal_skygrowth_2	1	2	G
multicoal_skygrowth_2	2	1	D
multicoal_skygrowth_2	3	6	D
multicoal_skygrowth_2	4	1	D
multicoal_skygrowth_2	5	1	D
multicoal_skygrowth_2	6	471	D
multicoal_skygrowth_2	7	1	D
multicoal_skygrowth_2	8	1	D
multicoal_skygrowth_2	9	1	D
multicoal_skygrowth_2	10	1	D
multicoal_skygrowth_2	11	1	D
multicoal_skygrowth_2	12	1	D
multicoal_skygrowth_2	13	1	D
multicoal_skygrowth_2	14	1	D
multicoal_skygrowth_2	15	1	D
multicoal_skygrowth_2	16	1	D
multicoal_skygrowth_2	17	1	D
multicoal_skygrowth_2	18	3	D
multicoal_skygrowth_2	19	1	D
multicoal_skygrowth_2	20	2	D
multicoal_skygrowth_2	21	1	D
multicoal_skygrowth_2	1	2	G
multicoal_skygrowth_2	2	1	D
multicoal_skygrowth_2	3	6	D
multicoal_skygrowth_2	4	1	D
multicoal_skygrowth_2	5	1	D
multicoal_skygrowth_2	6	471	D
multicoal_skygrowth_2	7	1	D
multicoal_skygrowth_2	8	1	D
multicoal_skygrowth_2	9	1	D
multicoal_skygrowth_2	10	1	D
multicoal_skygrowth_2	11	1	D
multicoal_skygrowth_2	12	1	D
multicoal_skygrowth_2	13	1	D
multicoal_skygrowth_2	14	1	D
multicoal_skygrowth_2	15	1	D
multicoal_skygrowth_2	16	1	D
multicoal_skygrowth_2	17	1	D
multicoal_skygrowth_2	18	3	D
multicoal_skygrowth_2	19	1	D
multicoal_skygrowth_2	20	2	D
multicoal_skygrowth_2	21	1	D
multibd_skygrid_2	1	2	G
multibd_skygrid_2	2	1	D
multibd_skygrid_2	3	6	D
multibd_skygrid_2	4	1	D
multibd_skygrid_2	5	1	D
multibd_skygrid_2	6	471	D
multibd_skygrid_2	7	1	D
multibd_skygrid_2	8	1	D
multibd_skygrid_2	9	1	D
multibd_skygrid_2	10	1	D
multibd_skygrid_2	11	1	D
multibd_skygrid_2	12	1	D
multibd_skygrid_2	13	1	D
multibd_skygrid_2	14	1	D
multibd_skygrid_2	15	1	D
multibd_skygrid_2	16	1	D
multibd_skygrid_2	17	1	D
multibd_skygrid_2	18	3	D
multibd_skygrid_2	19	1	D
multibd_skygrid_2	20	2	D
multibd_skygrid_2	21	1	D
multibd_skygrid_2	1	2	G
multibd_skygrid_2	2	1	D
multibd_skygrid_2	3	6	D
multibd_skygrid_2	4	1	D
multibd_skygrid_2	5	1	D
multibd_skygrid_2	6	471	D
multibd_skygrid_2	7	1	D
multibd_skygrid_2	8	1	D
multibd_skygrid_2	9	1	D
multibd_skygrid_2	10	1	D
multibd_skygrid_2	11	1	D
multibd_skygrid_2	12	1	D
multibd_skygrid_2	13	1	D
multibd_skygrid_2	14	1	D
multibd_skygrid_2	15	1	D
multibd_skygrid_2	16	1	D
multibd_skygrid_2	17	1	D
multibd_skygrid_2	18	3	D
multibd_skygrid_2	19	1	D
multibd_skygrid_2	20	2	D
multibd_skygrid_2	21	1	D
multibd_skygrid_2	1	2	G
multibd_skygrid_2	2	1	D
multibd_skygrid_2	3	6	D
multibd_skygrid_2	4	1	D
multibd_skygrid_2	5	1	D
multibd_skygrid_2	6	471	D
multibd_skygrid_2	7	1	D
multibd_skygrid_2	8	1	D
multibd_skygrid_2	9	1	D
multibd_skygrid_2	10	1	D
multibd_skygrid_2	11	1	D
multibd_skygrid_2	12	1	D
multibd_skygrid_2	13	1	D
multibd_skygrid_2	14	1	D
multibd_skygrid_2	15	1	D
multibd_skygrid_2	16	1	D
multibd_skygrid_2	17	1	D
multibd_skygrid_2	18	3	D
multibd_skygrid_2	19	1	D
multibd_skygrid_2	20	2	D
multibd_skygrid_2	21	1	D
multicoal_skygrid_3	1	4	G
multicoal_skygrid_3	2	1	
multicoal_skygrid_3	3	1	
multicoal_skygrid_3	4	1	
multicoal_skygrid_3	5	3	
multicoal_skygrid_3	6	1	
multicoal_skygrid_3	7	1	
multicoal_skygrid_3	8	5	
multicoal_skygrid_3	9	1	
multicoal_skygrid_3	10	1	
multicoal_skygrid_3	11	1	
multicoal_skygrid_3	12	1	
multicoal_skygrid_3	13	1	
multicoal_skygrid_3	14	1	
multicoal_skygrid_3	15	1	
multicoal_skygrid_3	16	1	
multicoal_skygrid_3	17	1	
multicoal_skygrid_3	18	1	
multicoal_skygrid_3	19	1	
multicoal_skygrid_3	20	1	
multicoal_skygrid_3	21	2	
multicoal_skygrid_3	22	1	
multicoal_skygrid_3	23	1	
multicoal_skygrid_3	24	1	
multicoal_skygrid_3	25	4	
multicoal_skygrid_3	26	5	
multicoal_skygrid_3	27	1	G
multicoal_skygrid_3	28	1	G
multicoal_skygrid_3	29	1	G
multicoal_skygrid_3	30	1	G
multicoal_skygrid_3	31	10	G
multicoal_skygrid_3	32	2	G
multicoal_skygrid_3	33	13	G
multicoal_skygrid_3	34	37	G
multicoal_skygrid_3	35	1	G
multicoal_skygrid_3	36	1	G
multicoal_skygrid_3	37	1	G
multicoal_skygrid_3	38	1	G
multicoal_skygrid_3	39	1	G
multicoal_skygrid_3	40	1	G
multicoal_skygrid_3	41	1	G
multicoal_skygrid_3	42	1	G
multicoal_skygrid_3	43	1	G
multicoal_skygrid_3	44	1	G
multicoal_skygrid_3	45	1	G
multicoal_skygrid_3	46	6	G
multicoal_skygrid_3	47	1	G
multicoal_skygrid_3	48	1	G
multicoal_skygrid_3	49	1	G
multicoal_skygrid_3	50	513	G
multicoal_skygrid_3	51	1	G
multicoal_skygrid_3	52	1	G
multicoal_skygrid_3	53	1	G
multicoal_skygrid_3	54	2	G
multicoal_skygrid_3	55	1	G
multicoal_skygrid_3	56	1	G
multicoal_skygrid_3	57	2	G
multicoal_skygrid_3	58	1	G
multicoal_skygrid_3	59	1	G
multicoal_skygrid_3	60	2	G
multicoal_skygrid_3	61	4	G
multicoal_skygrid_3	62	1	G
multicoal_skygrid_3	63	1	G
multicoal_skygrid_3	64	1	G
multicoal_skygrid_3	65	1	G
multicoal_skygrid_3	66	1	G
multicoal_skygrid_3	67	1	G
multicoal_skygrid_3	68	1	G
multicoal_skygrid_3	69	1	G
multicoal_skygrid_3	70	1	G
multicoal_skygrid_3	71	1	G
multicoal_skygrid_3	72	1	G
multicoal_skygrid_3	73	1	G
multicoal_skygrid_3	74	1	G
multicoal_skygrid_3	75	1	G
multicoal_skygrid_3	76	1	G
multicoal_skygrid_3	77	1	G
multicoal_skygrid_3	78	1	G
multicoal_skygrid_3	79	1	G
multicoal_skygrid_3	80	1	G
multicoal_skygrid_3	81	19	G
multicoal_skygrid_3	82	2	G
multicoal_skygrid_3	83	6	G
multicoal_skygrid_3	84	1	G
multicoal_skygrid_3	85	1	G
multicoal_skygrid_3	86	1	G
multicoal_skygrid_3	87	1	G
multicoal_skygrid_3	88	1	G
multicoal_skygrid_3	89	1	G
multicoal_skygrid_3	90	1	G
multicoal_skygrid_3	91	1	G
multicoal_skygrid_3	92	1	G
multicoal_skygrid_3	93	16	G
multicoal_skygrid_3	94	2	G
multicoal_skygrid_3	95	5	G
multicoal_skygrid_3	96	3	G
multicoal_skygrid_3	97	66	G
multicoal_skygrid_3	98	1	G
multicoal_skygrid_3	99	1	G
multicoal_skygrid_3	100	1	G
multicoal_skygrid_3	101	1	G
multicoal_skygrid_3	102	3	G
multicoal_skygrid_3	103	1	G
multicoal_skygrid_3	104	2	G
multicoal_skygrid_3	105	1	G
multicoal_skygrid_3	106	5	G
multicoal_skygrid_3	107	1	G
multicoal_skygrid_3	108	8	G
multicoal_skygrid_3	109	1	
multicoal_skygrid_3	110	3	G
multicoal_skygrid_3	111	5	G
multicoal_skygrid_3	112	1	G
multicoal_skygrid_3	113	1	G
multicoal_skygrid_3	114	1	G
multicoal_skygrid_3	115	1	G
multicoal_skygrid_3	116	2	G
multicoal_skygrid_3	117	3	G
multicoal_skygrid_3	118	6	G
multicoal_skygrid_3	119	4	G
multicoal_skygrid_3	120	1	G
multicoal_skygrid_3	121	4	G
multicoal_skygrid_3	122	1	G
multicoal_skygrid_3	123	1	G
multicoal_skygrid_3	124	1	G
multicoal_skygrid_3	125	1	G
multicoal_skygrid_3	126	2	G
multicoal_skygrid_3	127	3	G
multicoal_skygrid_3	128	1	G
multicoal_skygrid_3	129	2	G
multicoal_skygrid_3	130	1	G
multicoal_skygrid_3	131	2	
multicoal_skygrid_3	132	2	G
multicoal_skygrid_3	133	1	G
multicoal_skygrid_3	134	3	G
multicoal_skygrid_3	135	1	G
multicoal_skygrid_3	136	2	G
multicoal_skygrid_3	137	4	G
multicoal_skygrid_3	138	2	G
multicoal_skygrid_3	139	1	G
multicoal_skygrid_3	140	13	G
multicoal_skygrid_3	141	2	G
multicoal_skygrid_3	142	1	G
multicoal_skygrid_3	143	2	G
multicoal_skygrid_3	144	1	G
multicoal_skygrid_3	145	2	G
multicoal_skygrid_3	146	2	G
multicoal_skygrid_3	147	1	G
multicoal_skygrid_3	148	2	G
multicoal_skygrid_3	149	1	G
multicoal_skygrid_3	150	2	G
multicoal_skygrid_3	151	1	G
multicoal_skygrid_3	152	3	G
multicoal_skygrid_3	153	2	G
multicoal_skygrid_3	154	2	G
multicoal_skygrid_3	155	1	G
multicoal_skygrid_3	156	1	G
multicoal_skygrid_3	157	1	G
multicoal_skygrid_3	158	4	G
multicoal_skygrid_3	159	4	G
multicoal_skygrid_3	160	1	G
multicoal_skygrid_3	161	1	G
multicoal_skygrid_3	162	10	G
multicoal_skygrid_3	163	23	G
multicoal_skygrid_3	164	1	G
multicoal_skygrid_3	165	1	G
multicoal_skygrid_3	166	2	G
multicoal_skygrid_3	167	1	G
multicoal_skygrid_3	168	1	G
multicoal_skygrid_3	169	1	G
multicoal_skygrid_3	170	1	G
multicoal_skygrid_3	171	2	G
multicoal_skygrid_3	172	1	G
multicoal_skygrid_3	173	1	G
multicoal_skygrid_3	174	3	G
multicoal_skygrid_3	175	1	G
multicoal_skygrid_3	176	1	G
multicoal_skygrid_3	177	1	G
multicoal_skygrid_3	178	1	G
multicoal_skygrid_3	179	1	G
multicoal_skygrid_3	180	1	G
multicoal_skygrid_3	181	1	G
multicoal_skygrid_3	1	4	G
multicoal_skygrid_3	2	1	
multicoal_skygrid_3	3	1	
multicoal_skygrid_3	4	1	
multicoal_skygrid_3	5	3	
multicoal_skygrid_3	6	1	
multicoal_skygrid_3	7	1	
multicoal_skygrid_3	8	5	
multicoal_skygrid_3	9	1	
multicoal_skygrid_3	10	1	
multicoal_skygrid_3	11	1	
multicoal_skygrid_3	12	1	
multicoal_skygrid_3	13	1	
multicoal_skygrid_3	14	1	
multicoal_skygrid_3	15	1	
multicoal_skygrid_3	16	1	
multicoal_skygrid_3	17	1	
multicoal_skygrid_3	18	1	
multicoal_skygrid_3	19	1	
multicoal_skygrid_3	20	1	
multicoal_skygrid_3	21	2	
multicoal_skygrid_3	22	1	
multicoal_skygrid_3	23	1	
multicoal_skygrid_3	24	1	
multicoal_skygrid_3	25	4	
multicoal_skygrid_3	26	5	
multicoal_skygrid_3	27	1	G
multicoal_skygrid_3	28	1	G
multicoal_skygrid_3	29	1	G
multicoal_skygrid_3	30	1	G
multicoal_skygrid_3	31	10	G
multicoal_skygrid_3	32	2	G
multicoal_skygrid_3	33	13	G
multicoal_skygrid_3	34	37	G
multicoal_skygrid_3	35	1	G
multicoal_skygrid_3	36	1	G
multicoal_skygrid_3	37	1	G
multicoal_skygrid_3	38	1	G
multicoal_skygrid_3	39	1	G
multicoal_skygrid_3	40	1	G
multicoal_skygrid_3	41	1	G
multicoal_skygrid_3	42	1	G
multicoal_skygrid_3	43	1	G
multicoal_skygrid_3	44	1	G
multicoal_skygrid_3	45	1	G
multicoal_skygrid_3	46	6	G
multicoal_skygrid_3	47	1	G
multicoal_skygrid_3	48	1	G
multicoal_skygrid_3	49	1	G
multicoal_skygrid_3	50	513	G
multicoal_skygrid_3	51	1	G
multicoal_skygrid_3	52	1	G
multicoal_skygrid_3	53	1	G
multicoal_skygrid_3	54	2	G
multicoal_skygrid_3	55	1	G
multicoal_skygrid_3	56	1	G
multicoal_skygrid_3	57	2	G
multicoal_skygrid_3	58	1	G
multicoal_skygrid_3	59	1	G
multicoal_skygrid_3	60	2	G
multicoal_skygrid_3	61	4	G
multicoal_skygrid_3	62	1	G
multicoal_skygrid_3	63	1	G
multicoal_skygrid_3	64	1	G
multicoal_skygrid_3	65	1	G
multicoal_skygrid_3	66	1	G
multicoal_skygrid_3	67	1	G
multicoal_skygrid_3	68	1	G
multicoal_skygrid_3	69	1	G
multicoal_skygrid_3	70	1	G
multicoal_skygrid_3	71	1	G
multicoal_skygrid_3	72	1	G
multicoal_skygrid_3	73	1	G
multicoal_skygrid_3	74	1	G
multicoal_skygrid_3	75	1	G
multicoal_skygrid_3	76	1	G
multicoal_skygrid_3	77	1	G
multicoal_skygrid_3	78	1	G
multicoal_skygrid_3	79	1	G
multicoal_skygrid_3	80	1	G
multicoal_skygrid_3	81	19	G
multicoal_skygrid_3	82	2	G
multicoal_skygrid_3	83	6	G
multicoal_skygrid_3	84	1	G
multicoal_skygrid_3	85	1	G
multicoal_skygrid_3	86	1	G
multicoal_skygrid_3	87	1	G
multicoal_skygrid_3	88	1	G
multicoal_skygrid_3	89	1	G
multicoal_skygrid_3	90	1	G
multicoal_skygrid_3	91	1	G
multicoal_skygrid_3	92	1	G
multicoal_skygrid_3	93	16	G
multicoal_skygrid_3	94	2	G
multicoal_skygrid_3	95	5	G
multicoal_skygrid_3	96	3	G
multicoal_skygrid_3	97	66	G
multicoal_skygrid_3	98	1	G
multicoal_skygrid_3	99	1	G
multicoal_skygrid_3	100	1	G
multicoal_skygrid_3	101	1	G
multicoal_skygrid_3	102	3	G
multicoal_skygrid_3	103	1	G
multicoal_skygrid_3	104	2	G
multicoal_skygrid_3	105	1	G
multicoal_skygrid_3	106	5	G
multicoal_skygrid_3	107	1	G
multicoal_skygrid_3	108	8	G
multicoal_skygrid_3	109	1	
multicoal_skygrid_3	110	3	G
multicoal_skygrid_3	111	5	G
multicoal_skygrid_3	112	1	G
multicoal_skygrid_3	113	1	G
multicoal_skygrid_3	114	1	G
multicoal_skygrid_3	115	1	G
multicoal_skygrid_3	116	2	G
multicoal_skygrid_3	117	3	G
multicoal_skygrid_3	118	6	G
multicoal_skygrid_3	119	4	G
multicoal_skygrid_3	120	1	G
multicoal_skygrid_3	121	4	G
multicoal_skygrid_3	122	1	G
multicoal_skygrid_3	123	1	G
multicoal_skygrid_3	124	1	G
multicoal_skygrid_3	125	1	G
multicoal_skygrid_3	126	2	G
multicoal_skygrid_3	127	3	G
multicoal_skygrid_3	128	1	G
multicoal_skygrid_3	129	2	G
multicoal_skygrid_3	130	1	G
multicoal_skygrid_3	131	2	
multicoal_skygrid_3	132	2	G
multicoal_skygrid_3	133	1	G
multicoal_skygrid_3	134	3	G
multicoal_skygrid_3	135	1	G
multicoal_skygrid_3	136	2	G
multicoal_skygrid_3	137	4	G
multicoal_skygrid_3	138	2	G
multicoal_skygrid_3	139	1	G
multicoal_skygrid_3	140	13	G
multicoal_skygrid_3	141	2	G
multicoal_skygrid_3	142	1	G
multicoal_skygrid_3	143	2	G
multicoal_skygrid_3	144	1	G
multicoal_skygrid_3	145	2	G
multicoal_skygrid_3	146	2	G
multicoal_skygrid_3	147	1	G
multicoal_skygrid_3	148	2	G
multicoal_skygrid_3	149	1	G
multicoal_skygrid_3	150	2	G
multicoal_skygrid_3	151	1	G
multicoal_skygrid_3	152	3	G
multicoal_skygrid_3	153	2	G
multicoal_skygrid_3	154	2	G
multicoal_skygrid_3	155	1	G
multicoal_skygrid_3	156	1	G
multicoal_skygrid_3	157	1	G
multicoal_skygrid_3	158	4	G
multicoal_skygrid_3	159	4	G
multicoal_skygrid_3	160	1	G
multicoal_skygrid_3	161	1	G
multicoal_skygrid_3	162	10	G
multicoal_skygrid_3	163	23	G
multicoal_skygrid_3	164	1	G
multicoal_skygrid_3	165	1	G
multicoal_skygrid_3	166	2	G
multicoal_skygrid_3	167	1	G
multicoal_skygrid_3	168	1	G
multicoal_skygrid_3	169	1	G
multicoal_skygrid_3	170	1	G
multicoal_skygrid_3	171	2	G
multicoal_skygrid_3	172	1	G
multicoal_skygrid_3	173	1	G
multicoal_skygrid_3	174	3	G
multicoal_skygrid_3	175	1	G
multicoal_skygrid_3	176	1	G
multicoal_skygrid_3	177	1	G
multicoal_skygrid_3	178	1	G
multicoal_skygrid_3	179	1	G
multicoal_skygrid_3	180	1	G
multicoal_skygrid_3	181	1	G
multicoal_skygrid_3	1	4	G
multicoal_skygrid_3	2	1	
multicoal_skygrid_3	3	1	
multicoal_skygrid_3	4	1	
multicoal_skygrid_3	5	3	
multicoal_skygrid_3	6	1	
multicoal_skygrid_3	7	1	
multicoal_skygrid_3	8	5	
multicoal_skygrid_3	9	1	
multicoal_skygrid_3	10	1	
multicoal_skygrid_3	11	1	
multicoal_skygrid_3	12	1	
multicoal_skygrid_3	13	1	
multicoal_skygrid_3	14	1	
multicoal_skygrid_3	15	1	
multicoal_skygrid_3	16	1	
multicoal_skygrid_3	17	1	
multicoal_skygrid_3	18	1	
multicoal_skygrid_3	19	1	
multicoal_skygrid_3	20	1	
multicoal_skygrid_3	21	2	
multicoal_skygrid_3	22	1	
multicoal_skygrid_3	23	1	
multicoal_skygrid_3	24	1	
multicoal_skygrid_3	25	4	
multicoal_skygrid_3	26	5	
multicoal_skygrid_3	27	1	G
multicoal_skygrid_3	28	1	G
multicoal_skygrid_3	29	1	G
multicoal_skygrid_3	30	1	G
multicoal_skygrid_3	31	10	G
multicoal_skygrid_3	32	2	G
multicoal_skygrid_3	33	13	G
multicoal_skygrid_3	34	37	G
multicoal_skygrid_3	35	1	G
multicoal_skygrid_3	36	1	G
multicoal_skygrid_3	37	1	G
