NODE_0008866	Not WA
NODE_0000022	Not WA
NODE_0000023	Not WA
NODE_0000020	Not WA
NODE_0000026	Not WA
NODE_0000025	Not WA
NODE_0009886	Not WA
NODE_0009647	Not WA
NODE_0000032	Not WA
NODE_0009719	Not WA
NODE_0009739	Not WA
NODE_0009738	Not WA
NODE_0000039	Not WA
NODE_0000036	Not WA
NODE_0009713	Not WA
NODE_0009722	Not WA
NODE_0000029	Not WA
NODE_0009730	Not WA
NODE_0009729	Not WA
NODE_0000046	Not WA
NODE_0009727	Not WA
NODE_0009725	Not WA
NODE_0009724	Not WA
NODE_0009723	Not WA
NODE_0009721	Not WA
NODE_0000051	Not WA
NODE_0009660	Not WA
NODE_0000058	Not WA
NODE_0000057	Not WA
NODE_0009654	Not WA
NODE_0009650	Not WA
NODE_0000062	Not WA
NODE_0000071	Not WA
NODE_0000074	Not WA
NODE_0000076	Not WA
NODE_0000078	Not WA
NODE_0000077	Not WA
NODE_0000075	Not WA
NODE_0000073	Not WA
NODE_0000070	Not WA
NODE_0009741	Not WA
NODE_0000067	Not WA
NODE_0000082	Not WA
NODE_0000084	Not WA
NODE_0000088	Not WA
NODE_0000091	Not WA
NODE_0000092	Not WA
NODE_0000090	Not WA
NODE_0000094	Not WA
NODE_0000099	Not WA
NODE_0000098	Not WA
NODE_0000097	Not WA
NODE_0000102	Not WA
NODE_0000104	Not WA
NODE_0000100	Not WA
NODE_0000096	Not WA
NODE_0000110	Not WA
NODE_0000109	Not WA
NODE_0000112	Not WA
NODE_0000111	Not WA
NODE_0000107	Not WA
NODE_0009760	Not WA
NODE_0009758	Not WA
NODE_0009748	Not WA
NODE_0000093	Not WA
NODE_0000089	Not WA
NODE_0000085	Not WA
NODE_0000083	Not WA
NODE_0000081	Not WA
NODE_0000066	Not WA
NODE_0000059	Not WA
NODE_0000115	Not WA
NODE_0009663	Not WA
NODE_0000118	Not WA
NODE_0000121	Not WA
NODE_0000123	Not WA
NODE_0000120	Not WA
NODE_0000117	Not WA
NODE_0000105	Not WA
NODE_0009698	Not WA
NODE_0000116	Not WA
NODE_0000207	Not WA
NODE_0000114	Not WA
NODE_0000129	Not WA
NODE_0000128	Not WA
NODE_0000133	Not WA
NODE_0000135	Not WA
NODE_0000132	Not WA
NODE_0000137	Not WA
NODE_0000139	Not WA
NODE_0000144	Not WA
NODE_0009667	Not WA
NODE_0000142	Not WA
NODE_0000150	Not WA
NODE_0000151	Not WA
NODE_0000149	Not WA
NODE_0000158	Not WA
NODE_0000159	Not WA
NODE_0000157	Not WA
NODE_0000148	Not WA
NODE_0000167	Not WA
NODE_0000173	Not WA
NODE_0000176	Not WA
NODE_0000178	Not WA
NODE_0000182	Not WA
NODE_0000184	Not WA
NODE_0000193	Not WA
NODE_0000194	Not WA
NODE_0000191	Not WA
NODE_0000197	Not WA
NODE_0000199	Not WA
NODE_0000205	Not WA
NODE_0000206	Not WA
NODE_0000200	Not WA
NODE_0000198	Not WA
NODE_0000196	Not WA
NODE_0000187	Not WA
NODE_0000183	Not WA
NODE_0000179	Not WA
NODE_0000177	Not WA
NODE_0000175	Not WA
NODE_0000170	Not WA
NODE_0000164	Not WA
NODE_0000147	Not WA
NODE_0000141	Not WA
NODE_0000138	Not WA
NODE_0000136	Not WA
NODE_0000130	Not WA
NODE_0000127	Not WA
NODE_0000126	Not WA
NODE_0000113	Not WA
NODE_0009662	Not WA
NODE_0009766	Not WA
NODE_0000223	Not WA
NODE_0000225	Not WA
NODE_0009782	Not WA
NODE_0000228	Not WA
NODE_0000233	Not WA
NODE_0009770	Not WA
NODE_0000230	Not WA
NODE_0000227	Not WA
NODE_0009786	Not WA
NODE_0000236	Not WA
NODE_0009827	Not WA
NODE_0009826	Not WA
NODE_0009825	Not WA
NODE_0000238	Not WA
NODE_0000234	Not WA
NODE_0000226	Not WA
NODE_0000224	Not WA
NODE_0000220	Not WA
NODE_0009783	Not WA
NODE_0009790	Not WA
NODE_0009792	Not WA
NODE_0000248	Not WA
NODE_0009789	Not WA
NODE_0000243	Not WA
NODE_0000253	Not WA
NODE_0009797	Not WA
NODE_0009818	Not WA
NODE_0009811	Not WA
NODE_0000271	Not WA
NODE_0000281	Not WA
NODE_0000279	Not WA
NODE_0000277	Not WA
NODE_0000276	Not WA
NODE_0000275	Not WA
NODE_0000274	Not WA
NODE_0000273	Not WA
NODE_0000272	Not WA
NODE_0000270	Not WA
NODE_0000269	Not WA
NODE_0000267	Not WA
NODE_0000264	Not WA
NODE_0000263	Not WA
NODE_0000262	Not WA
NODE_0000261	Not WA
NODE_0000259	Not WA
NODE_0000258	Not WA
NODE_0000256	Not WA
NODE_0000294	Not WA
NODE_0009799	Not WA
NODE_0009796	Not WA
NODE_0000242	Not WA
NODE_0000219	Not WA
NODE_0009829	Not WA
NODE_0000289	Not WA
NODE_0009848	Not WA
NODE_0009847	Not WA
NODE_0009845	Not WA
NODE_0000293	Not WA
NODE_0000298	Not WA
NODE_0009833	Not WA
NODE_0000301	Not WA
NODE_0009842	Not WA
NODE_0000332	Not WA
NODE_0009839	Not WA
NODE_0000303	Not WA
NODE_0000300	Not WA
NODE_0000297	Not WA
NODE_0000292	Not WA
NODE_0000312	Not WA
NODE_0009862	Not WA
NODE_0000317	Not WA
NODE_0000324	Not WA
NODE_0009855	Not WA
NODE_0009868	Not WA
NODE_0009874	Not WA
NODE_0009872	Not WA
NODE_0000331	Not WA
NODE_0000328	Not WA
NODE_0009879	Not WA
NODE_0009871	Not WA
NODE_0000338	Not WA
NODE_0000337	Not WA
NODE_0000336	Not WA
NODE_0000334	Not WA
NODE_0000350	Not WA
NODE_0009865	Not WA
NODE_0000322	Not WA
NODE_0000321	Not WA
NODE_0000316	Not WA
NODE_0000315	Not WA
NODE_0000310	Not WA
NODE_0000307	Not WA
NODE_0009852	Not WA
NODE_0000291	Not WA
NODE_0009828	Not WA
NODE_0000218	Not WA
NODE_0000217	Not WA
NODE_0000216	Not WA
NODE_0000215	Not WA
NODE_0000213	Not WA
NODE_0000210	Not WA
NODE_0009767	Not WA
NODE_0009765	Not WA
NODE_0000342	Not WA
NODE_0000340	Not WA
NODE_0009462	Not WA
NODE_0000347	Not WA
NODE_0009466	Not WA
NODE_0000353	Not WA
NODE_0000352	Not WA
NODE_0009477	Not WA
NODE_0009476	Not WA
NODE_0000356	Not WA
NODE_0000380	Not WA
NODE_0000360	Not WA
NODE_0000358	Not WA
NODE_0009493	Not WA
NODE_0009490	Not WA
NODE_0009489	Not WA
NODE_0000366	Not WA
NODE_0000369	Not WA
NODE_0009473	Not WA
NODE_0009472	Not WA
NODE_0000372	Not WA
NODE_0000377	Not WA
NODE_0000379	Not WA
NODE_0000375	Not WA
NODE_0000370	Not WA
NODE_0000368	Not WA
NODE_0000365	Not WA
NODE_0009526	Not WA
NODE_0009530	Not WA
NODE_0009542	Not WA
NODE_0000385	Not WA
NODE_0000387	Not WA
NODE_0000386	Not WA
NODE_0000384	Not WA
NODE_0000390	Not WA
NODE_0000389	Not WA
NODE_0000392	Not WA
NODE_0009538	Not WA
NODE_0009534	Not WA
NODE_0009550	Not WA
NODE_0009553	Not WA
NODE_0000400	Not WA
NODE_0000402	Not WA
NODE_0000404	Not WA
NODE_0000407	Not WA
NODE_0000409	Not WA
NODE_0000410	Not WA
NODE_0000408	Not WA
NODE_0000406	Not WA
NODE_0000403	Not WA
NODE_0000401	Not WA
NODE_0000398	Not WA
NODE_0000412	Not WA
NODE_0009543	Not WA
NODE_0009513	Not WA
NODE_0000415	Not WA
NODE_0000416	Not WA
NODE_0000414	Not WA
NODE_0000418	Not WA
NODE_0000420	Not WA
NODE_0000423	Not WA
NODE_0000424	Not WA
NODE_0000422	Not WA
NODE_0000421	Not WA
NODE_0000419	Not WA
NODE_0000417	Not WA
NODE_0000413	Not WA
NODE_0000428	Not WA
NODE_0000427	Not WA
NODE_0009509	Not WA
